"","state_lower","zipcode","county"
"31460","california","93603","Tulare"
"31461","california","93604","Madera"
"31462","california","93605","Fresno"
"31463","california","93606","Fresno"
"31464","california","93608","Fresno"
"31465","california","93609","Fresno"
"31466","california","93610","Madera"
"31467","california","93611","Fresno"
"31468","california","93612","Fresno"
"31469","california","93614","Madera"
"31470","california","93615","Tulare"
"31471","california","93616","Fresno"
"31472","california","93618","Tulare"
"31473","california","93619","Fresno"
"31474","california","93620","Merced"
"31475","california","93621","Fresno"
"31476","california","93622","Fresno"
"31477","california","93623","Mariposa"
"31478","california","93624","Fresno"
"31479","california","93625","Fresno"
"31480","california","93626","Madera"
"31481","california","93627","Fresno"
"31482","california","93628","Fresno"
"31483","california","93630","Fresno"
"31484","california","93631","Tulare"
"31485","california","93633","Tulare"
"31486","california","93634","Fresno"
"31487","california","93635","Merced"
"31488","california","93636","Madera"
"31489","california","93637","Madera"
"31490","california","93638","Madera"
"31491","california","93640","Fresno"
"31492","california","93641","Fresno"
"31493","california","93643","Madera"
"31494","california","93644","Madera"
"31495","california","93645","Madera"
"31496","california","93646","Tulare"
"31497","california","93647","Tulare"
"31498","california","93648","Fresno"
"31499","california","93650","Fresno"
"31500","california","93651","Fresno"
"31501","california","93652","Fresno"
"31502","california","93653","Madera"
"31503","california","93654","Fresno"
"31504","california","93656","Fresno"
"31505","california","93657","Fresno"
"31506","california","93660","Fresno"
"31507","california","93662","Fresno"
"31508","california","93664","Fresno"
"31509","california","93665","Merced"
"31510","california","93666","Tulare"
"31511","california","93667","Fresno"
"31512","california","93668","Fresno"
"31513","california","93669","Madera"
"31514","california","93670","Tulare"
"31515","california","93673","Tulare"
"31516","california","93675","Fresno"
"31517","california","93701","Fresno"
"31518","california","93702","Fresno"
"31519","california","93703","Fresno"
"31520","california","93704","Fresno"
"31521","california","93705","Fresno"
"31522","california","93706","Fresno"
"31523","california","93710","Fresno"
"31524","california","93711","Fresno"
"31525","california","93720","Fresno"
"31526","california","93721","Fresno"
"31527","california","93722","Fresno"
"31528","california","93723","Fresno"
"31529","california","93725","Fresno"
"31530","california","93726","Fresno"
"31531","california","93727","Fresno"
"31532","california","93728","Fresno"
"31533","california","93730","Fresno"
"31534","california","93737","Fresno"
"31535","california","93740","Fresno"
"31536","california","93741","Fresno"
"31537","california","93901","Monterey"
"31538","california","93905","Monterey"
"31539","california","93906","Monterey"
"31540","california","93907","Monterey"
"31541","california","93908","Monterey"
"31542","california","93920","Monterey"
"31543","california","93921","Monterey"
"31544","california","93923","Monterey"
"31545","california","93924","Monterey"
"31546","california","93925","Monterey"
"31547","california","93926","Monterey"
"31548","california","93927","Monterey"
"31549","california","93928","Monterey"
"31550","california","93930","Monterey"
"31551","california","93932","Monterey"
"31552","california","93933","Monterey"
"31553","california","93940","Monterey"
"31554","california","93943","Monterey"
"31555","california","93944","Monterey"
"31556","california","93950","Monterey"
"31557","california","93953","Monterey"
"31558","california","93954","Monterey"
"31559","california","93955","Monterey"
"31560","california","93960","Monterey"
"31561","california","93962","Monterey"
"31562","california","94002","San Mateo"
"31563","california","94005","San Mateo"
"31564","california","94010","San Mateo"
"31565","california","94014","San Mateo"
"31566","california","94015","San Mateo"
"31567","california","94018","San Mateo"
"31568","california","94019","San Mateo"
"31569","california","94020","San Mateo"
"31570","california","94021","San Mateo"
"31571","california","94022","Santa Clara"
"31572","california","94024","Santa Clara"
"31573","california","94025","San Mateo"
"31574","california","94027","San Mateo"
"31575","california","94028","San Mateo"
"31576","california","94030","San Mateo"
"31577","california","94037","San Mateo"
"31578","california","94038","San Mateo"
"31579","california","94040","Santa Clara"
"31580","california","94041","Santa Clara"
"31581","california","94043","Santa Clara"
"31582","california","94044","San Mateo"
"31583","california","94060","San Mateo"
"31584","california","94061","San Mateo"
"31585","california","94062","San Mateo"
"31586","california","94063","San Mateo"
"31587","california","94065","San Mateo"
"31588","california","94066","San Mateo"
"31589","california","94070","San Mateo"
"31590","california","94074","San Mateo"
"31591","california","94080","San Mateo"
"31592","california","94085","Santa Clara"
"31593","california","94086","Santa Clara"
"31594","california","94087","Santa Clara"
"31595","california","94089","Santa Clara"
"31596","california","94102","San Francisco"
"31597","california","94103","San Francisco"
"31598","california","94104","San Francisco"
"31599","california","94105","San Francisco"
"31600","california","94107","San Francisco"
"31601","california","94108","San Francisco"
"31602","california","94109","San Francisco"
"31603","california","94110","San Francisco"
"31604","california","94111","San Francisco"
"31605","california","94112","San Francisco"
"31606","california","94114","San Francisco"
"31607","california","94115","San Francisco"
"31608","california","94116","San Francisco"
"31609","california","94117","San Francisco"
"31610","california","94118","San Francisco"
"31611","california","94121","San Francisco"
"31612","california","94122","San Francisco"
"31613","california","94123","San Francisco"
"31614","california","94124","San Francisco"
"31615","california","94127","San Francisco"
"31616","california","94128","San Mateo"
"31617","california","94129","San Francisco"
"31618","california","94130","San Francisco"
"31619","california","94131","San Francisco"
"31620","california","94132","San Francisco"
"31621","california","94133","San Francisco"
"31622","california","94134","San Francisco"
"31623","california","94158","San Francisco"
"31624","california","94188","San Francisco"
"31625","california","94301","Santa Clara"
"31626","california","94303","Santa Clara"
"31627","california","94304","Santa Clara"
"31628","california","94305","Santa Clara"
"31629","california","94306","Santa Clara"
"31630","california","94401","San Mateo"
"31631","california","94402","San Mateo"
"31632","california","94403","San Mateo"
"31633","california","94404","San Mateo"
"31634","california","94501","Alameda"
"31635","california","94502","Alameda"
"31636","california","94503","Napa"
"31637","california","94505","Contra Costa"
"31638","california","94506","Contra Costa"
"31639","california","94507","Contra Costa"
"31640","california","94508","Napa"
"31641","california","94509","Contra Costa"
"31642","california","94510","Solano"
"31643","california","94511","Contra Costa"
"31644","california","94512","Solano"
"31645","california","94513","Contra Costa"
"31646","california","94514","Contra Costa"
"31647","california","94515","Sonoma"
"31648","california","94516","Contra Costa"
"31649","california","94517","Contra Costa"
"31650","california","94518","Contra Costa"
"31651","california","94519","Contra Costa"
"31652","california","94520","Contra Costa"
"31653","california","94521","Contra Costa"
"31654","california","94523","Contra Costa"
"31655","california","94525","Contra Costa"
"31656","california","94526","Contra Costa"
"31657","california","94528","Contra Costa"
"31658","california","94530","Contra Costa"
"31659","california","94531","Contra Costa"
"31660","california","94533","Solano"
"31661","california","94534","Solano"
"31662","california","94535","Solano"
"31663","california","94536","Alameda"
"31664","california","94538","Alameda"
"31665","california","94539","Alameda"
"31666","california","94541","Alameda"
"31667","california","94542","Alameda"
"31668","california","94544","Alameda"
"31669","california","94545","Alameda"
"31670","california","94546","Alameda"
"31671","california","94547","Contra Costa"
"31672","california","94548","Contra Costa"
"31673","california","94549","Contra Costa"
